protein_group,sequence_count
sp|P38117|ETFB_HUMAN,3
sp|P38159|RBMX_HUMAN;sp|Q96E39|RMXL1_HUMAN,1
sp|P38646|GRP75_HUMAN,8
sp|P38919|IF4A3_HUMAN,1
sp|P39023|RL3_HUMAN,3
sp|P39687|AN32A_HUMAN,1
sp|P39687|AN32A_HUMAN;sp|Q92688|AN32B_HUMAN,1
sp|P39748|FEN1_HUMAN,1
sp|P40121|CAPG_HUMAN,1
sp|P40227|TCPZ_HUMAN,4
sp|P40261|NNMT_HUMAN,1
sp|P40429|RL13A_HUMAN,1
sp|P40429|RL13A_HUMAN;sp|Q6NVV1|R13P3_HUMAN,1
sp|P40925|MDHC_HUMAN,1
sp|P40926|MDHM_HUMAN,5
sp|P40939|ECHA_HUMAN,1
sp|P41091|IF2G_HUMAN,1
sp|P41091|IF2G_HUMAN;sp|Q2VIR3|IF2GL_HUMAN,5
sp|P41236|IPP2_HUMAN;sp|Q6NXS1|IPP2B_HUMAN,1
sp|P41252|SYIC_HUMAN,3
sp|P42025|ACTY_HUMAN;sp|P61163|ACTZ_HUMAN,1
sp|P42166|LAP2A_HUMAN;sp|P42167|LAP2B_HUMAN,2
sp|P42167|LAP2B_HUMAN,1
sp|P42677|RS27_HUMAN;sp|Q71UM5|RS27L_HUMAN,1
sp|P42704|LPPRC_HUMAN,1
sp|P42765|THIM_HUMAN,3
sp|P42766|RL35_HUMAN,1
sp|P43243|MATR3_HUMAN,4
sp|P43307|SSRA_HUMAN,1
sp|P43487|RANG_HUMAN,1
sp|P43686|PRS6B_HUMAN,1
sp|P43897|EFTS_HUMAN,1
sp|P45880|VDAC2_HUMAN,4
sp|P46087|NOP2_HUMAN,1
sp|P46776|RL27A_HUMAN,2
sp|P46777|RL5_HUMAN,2
sp|P46778|RL21_HUMAN,1
sp|P46781|RS9_HUMAN,6
sp|P46940|IQGA1_HUMAN,4
sp|P47755|CAZA2_HUMAN;sp|P52907|CAZA1_HUMAN,1
sp|P47756|CAPZB_HUMAN,4
sp|P48047|ATPO_HUMAN,2
sp|P48165|CXA8_HUMAN,1
sp|P48643|TCPE_HUMAN,3
sp|P49189|AL9A1_HUMAN,1
sp|P49321|NASP_HUMAN,4
sp|P49327|FAS_HUMAN,5
sp|P49368|TCPG_HUMAN,4
sp|P49411|EFTU_HUMAN,5
sp|P49588|SYAC_HUMAN,3
sp|P49748|ACADV_HUMAN,3
sp|P49915|GUAA_HUMAN,3
sp|P50395|GDIB_HUMAN,2
sp|P50402|EMD_HUMAN,1
sp|P50454|SERPH_HUMAN,3
sp|P50502|F10A1_HUMAN;sp|Q8IZP2|ST134_HUMAN;sp|Q8NFI4|F10A5_HUMAN,1
sp|P50914|RL14_HUMAN,1
sp|P50990|TCPQ_HUMAN,6
sp|P50991|TCPD_HUMAN,5
sp|P51149|RAB7A_HUMAN,2
sp|P51153|RAB13_HUMAN;sp|P59190|RAB15_HUMAN;sp|P61006|RAB8A_HUMAN;sp|P61026|RAB10_HUMAN;sp|P62820|RAB1A_HUMAN;sp|Q92928|RAB1C_HUMAN;sp|Q92930|RAB8B_HUMAN;sp|Q9H0U4|RAB1B_HUMAN,1
sp|P52272|HNRPM_HUMAN,4
sp|P52292|IMA1_HUMAN,1
sp|P52565|GDIR1_HUMAN,1
sp|P52701|MSH6_HUMAN,1
sp|P52888|THOP1_HUMAN,1
sp|P53396|ACLY_HUMAN,2
sp|P53675|CLH2_HUMAN;sp|Q00610|CLH1_HUMAN,2
sp|P53985|MOT1_HUMAN,1
sp|P53999|TCP4_HUMAN,1
sp|P54577|SYYC_HUMAN,2
sp|P54727|RD23B_HUMAN,1
sp|P54819|KAD2_HUMAN,2
sp|P55060|XPO2_HUMAN,2
sp|P55072|TERA_HUMAN,6
sp|P55084|ECHB_HUMAN,1
sp|P55209|NP1L1_HUMAN,1
sp|P55209|NP1L1_HUMAN;sp|Q99733|NP1L4_HUMAN,1
sp|P55265|DSRAD_HUMAN,1
sp|P55769|NH2L1_HUMAN,3
sp|P55884|EIF3B_HUMAN,1
sp|P56211|ARP19_HUMAN,1
sp|P56385|ATP5I_HUMAN,1
sp|P57721|PCBP3_HUMAN;sp|Q15365|PCBP1_HUMAN;sp|Q15366|PCBP2_HUMAN,1
sp|P58546|MTPN_HUMAN,1
sp|P59998|ARPC4_HUMAN,1
sp|P60174|TPIS_HUMAN,3
sp|P60660|MYL6_HUMAN,2
sp|P60709|ACTB_HUMAN;sp|P62736|ACTA_HUMAN;sp|P63261|ACTG_HUMAN;sp|P63267|ACTH_HUMAN;sp|P68032|ACTC_HUMAN;sp|P68133|ACTS_HUMAN,1
sp|P60709|ACTB_HUMAN;sp|P62736|ACTA_HUMAN;sp|P63261|ACTG_HUMAN;sp|P63267|ACTH_HUMAN;sp|P68032|ACTC_HUMAN;sp|P68133|ACTS_HUMAN;sp|Q562R1|ACTBL_HUMAN,1
sp|P60709|ACTB_HUMAN;sp|P63261|ACTG_HUMAN,4
sp|P60709|ACTB_HUMAN;sp|P63261|ACTG_HUMAN;sp|Q6S8J3|POTEE_HUMAN,1
sp|P60842|IF4A1_HUMAN,5
sp|P60842|IF4A1_HUMAN;sp|Q14240|IF4A2_HUMAN,3
sp|P60866|RS20_HUMAN,1
sp|P60900|PSA6_HUMAN,1
sp|P60903|S10AA_HUMAN,1
sp|P61158|ARP3_HUMAN,1
sp|P61160|ARP2_HUMAN,2
sp|P61224|RAP1B_HUMAN;sp|P62834|RAP1A_HUMAN,1
sp|P61247|RS3A_HUMAN,3
sp|P61254|RL26_HUMAN;sp|Q9UNX3|RL26L_HUMAN,1
sp|P61353|RL27_HUMAN,4
sp|P61604|CH10_HUMAN,1
sp|P61970|NTF2_HUMAN,2
sp|P61978|HNRPK_HUMAN,4
sp|P61981|1433G_HUMAN,1
sp|P62136|PP1A_HUMAN,1
sp|P62191|PRS4_HUMAN,1
sp|P62241|RS8_HUMAN,4
sp|P62244|RS15A_HUMAN,2
sp|P62249|RS16_HUMAN,3
sp|P62258|1433E_HUMAN,1
sp|P62263|RS14_HUMAN,3
sp|P62266|RS23_HUMAN,1
sp|P62277|RS13_HUMAN,3
sp|P62280|RS11_HUMAN,4
sp|P62316|SMD2_HUMAN,1
sp|P62318|SMD3_HUMAN,2
sp|P62424|RL7A_HUMAN,2
sp|P62491|RB11A_HUMAN;sp|Q15907|RB11B_HUMAN,1
sp|P62495|ERF1_HUMAN,2
sp|P62701|RS4X_HUMAN,1
sp|P62736|ACTA_HUMAN;sp|P63267|ACTH_HUMAN;sp|P68032|ACTC_HUMAN,1
sp|P62750|RL23A_HUMAN,2
sp|P62753|RS6_HUMAN,2
sp|P62805|H4_HUMAN,5
sp|P62826|RAN_HUMAN,2
sp|P62847|RS24_HUMAN,1
sp|P62851|RS25_HUMAN,3
sp|P62857|RS28_HUMAN,1
sp|P62861|RS30_HUMAN,1
sp|P62888|RL30_HUMAN,3
sp|P62906|RL10A_HUMAN,3
sp|P62910|RL32_HUMAN,2
sp|P62913|RL11_HUMAN,2
sp|P62917|RL8_HUMAN,2
sp|P62937|PPIA_HUMAN,4
sp|P62937|PPIA_HUMAN;sp|Q9Y536|PAL4A_HUMAN,1
sp|P62979|RS27A_HUMAN,1
sp|P63104|1433Z_HUMAN,2
sp|P63173|RL38_HUMAN,3
sp|P63220|RS21_HUMAN,2
sp|P63241|IF5A1_HUMAN,1
sp|P63241|IF5A1_HUMAN;sp|Q6IS14|IF5AL_HUMAN;sp|Q9GZV4|IF5A2_HUMAN,2
sp|P63244|RACK1_HUMAN,2
sp|P63279|UBC9_HUMAN,1
sp|P67809|YBOX1_HUMAN,2
sp|P68104|EF1A1_HUMAN;sp|Q05639|EF1A2_HUMAN;sp|Q5VTE0|EF1A3_HUMAN,3
sp|P68104|EF1A1_HUMAN;sp|Q5VTE0|EF1A3_HUMAN,3
sp|P68363|TBA1B_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,2
sp|P68366|TBA4A_HUMAN,1
sp|P68431|H31_HUMAN;sp|P84243|H33_HUMAN;sp|Q16695|H31T_HUMAN;sp|Q5TEC6|H37_HUMAN;sp|Q6NXT2|H3C_HUMAN;sp|Q71DI3|H32_HUMAN,1
sp|P69905|HBA_HUMAN,3
sp|P78371|TCPB_HUMAN,7
sp|P78417|GSTO1_HUMAN,2
sp|P78527|PRKDC_HUMAN,11
sp|P80723|BASP1_HUMAN,2
sp|P81605|DCD_HUMAN,1
sp|P83731|RL24_HUMAN,3
sp|P84103|SRSF3_HUMAN,1
sp|Q00610|CLH1_HUMAN,8
sp|Q00839|HNRPU_HUMAN,7
sp|Q01105|SET_HUMAN,1
sp|Q01130|SRSF2_HUMAN;sp|Q9BRL6|SRSF8_HUMAN,1
sp|Q01518|CAP1_HUMAN,1
sp|Q02543|RL18A_HUMAN,3
sp|Q02790|FKBP4_HUMAN,3
sp|Q02878|RL6_HUMAN,2
sp|Q04637|IF4G1_HUMAN,2
sp|Q04695|K1C17_HUMAN,5
sp|Q04760|LGUL_HUMAN,1
sp|Q04837|SSBP_HUMAN,2
sp|Q05639|EF1A2_HUMAN,1
sp|Q06033|ITIH3_HUMAN,2
sp|Q06323|PSME1_HUMAN,2
sp|Q06830|PRDX1_HUMAN,5
sp|Q06830|PRDX1_HUMAN;sp|Q13162|PRDX4_HUMAN,1
sp|Q07020|RL18_HUMAN,4
sp|Q07955|SRSF1_HUMAN,3
sp|Q07955|SRSF1_HUMAN;sp|Q13242|SRSF9_HUMAN,1
sp|Q08170|SRSF4_HUMAN;sp|Q13243|SRSF5_HUMAN;sp|Q13247|SRSF6_HUMAN,1
sp|Q08211|DHX9_HUMAN,2
sp|Q08J23|NSUN2_HUMAN,3
sp|Q09028|RBBP4_HUMAN;sp|Q16576|RBBP7_HUMAN,1
sp|Q09666|AHNK_HUMAN,11
sp|Q12905|ILF2_HUMAN,2
sp|Q12906|ILF3_HUMAN,3
sp|Q12931|TRAP1_HUMAN,2
sp|Q12974|TP4A2_HUMAN;sp|Q93096|TP4A1_HUMAN,1
sp|Q13162|PRDX4_HUMAN,3
sp|Q13177|PAK2_HUMAN,1
sp|Q13185|CBX3_HUMAN,1
sp|Q13263|TIF1B_HUMAN,4
sp|Q13283|G3BP1_HUMAN,2
sp|Q13310|PABP4_HUMAN,2
sp|Q13442|HAP28_HUMAN,2
sp|Q13813|SPTN1_HUMAN,3
sp|Q13838|DX39B_HUMAN,1
sp|Q14019|COTL1_HUMAN,1
sp|Q14103|HNRPD_HUMAN,1
sp|Q14152|EIF3A_HUMAN,3
sp|Q14204|DYHC1_HUMAN,1
sp|Q14240|IF4A2_HUMAN,1
sp|Q14498|RBM39_HUMAN,2
sp|Q14566|MCM6_HUMAN,1
sp|Q14684|RRP1B_HUMAN,1
sp|Q14697|GANAB_HUMAN,6
sp|Q14919|NC2A_HUMAN,1
sp|Q14974|IMB1_HUMAN,3
sp|Q15029|U5S1_HUMAN,4
sp|Q15046|SYK_HUMAN,2
sp|Q15084|PDIA6_HUMAN,4
sp|Q15149|PLEC_HUMAN,3
sp|Q15181|IPYR_HUMAN,7
sp|Q15185|TEBP_HUMAN,1
sp|Q15233|NONO_HUMAN,1
sp|Q15293|RCN1_HUMAN,1
sp|Q15365|PCBP1_HUMAN,4
sp|Q15366|PCBP2_HUMAN,1
sp|Q15393|SF3B3_HUMAN,2
sp|Q15717|ELAV1_HUMAN,1
sp|Q15843|NEDD8_HUMAN,1
sp|Q16401|PSMD5_HUMAN,1
sp|Q16543|CDC37_HUMAN,1
sp|Q16555|DPYL2_HUMAN,2
sp|Q16658|FSCN1_HUMAN,2
sp|Q16719|KYNU_HUMAN,2
sp|Q16881|TRXR1_HUMAN,2
sp|Q16891|MIC60_HUMAN,2
sp|Q4AE62|GTDC1_HUMAN,1
sp|Q562R1|ACTBL_HUMAN,1
sp|Q5TEC6|H37_HUMAN,1
sp|Q7Z406|MYH14_HUMAN,1
sp|Q86V81|THOC4_HUMAN,1
sp|Q86VP6|CAND1_HUMAN,1
sp|Q8IUK5|PLDX1_HUMAN,1
sp|Q8NBJ5|GT251_HUMAN,1
sp|Q8NC51|SERB1_HUMAN,1
sp|Q8ND07|BBOF1_HUMAN,1
sp|Q8WUM4|PDC6I_HUMAN,1
sp|Q92522|H1X_HUMAN,2
sp|Q92688|AN32B_HUMAN,1
sp|Q92841|DDX17_HUMAN,1
sp|Q92945|FUBP2_HUMAN,2
sp|Q92973|TNPO1_HUMAN,2
sp|Q969H8|MYDGF_HUMAN,1
sp|Q96AE4|FUBP1_HUMAN,2
sp|Q96AG4|LRC59_HUMAN,2
sp|Q96FW1|OTUB1_HUMAN,2
sp|Q96J66|MRP8_HUMAN,1
sp|Q96KP4|CNDP2_HUMAN,1
sp|Q96QD8|S38A2_HUMAN,1
sp|Q96QK1|VPS35_HUMAN,2
sp|Q96TA1|NIBA2_HUMAN,2
sp|Q99497|PARK7_HUMAN,4
sp|Q99536|VAT1_HUMAN,1
sp|Q99614|TTC1_HUMAN,1
sp|Q99623|PHB2_HUMAN,2
sp|Q99714|HCD2_HUMAN,3
sp|Q99733|NP1L4_HUMAN,1
sp|Q99832|TCPH_HUMAN,6
sp|Q99873|ANM1_HUMAN,2
sp|Q9BQ39|DDX50_HUMAN;sp|Q9NR30|DDX21_HUMAN,1
sp|Q9BQ61|TRIR_HUMAN,1
sp|Q9BRA2|TXD17_HUMAN,1
sp|Q9BS26|ERP44_HUMAN,1
sp|Q9BTT0|AN32E_HUMAN,1
sp|Q9BVP2|GNL3_HUMAN,1
sp|Q9H2U2|IPYR2_HUMAN,1
sp|Q9H910|JUPI2_HUMAN,1
sp|Q9HB71|CYBP_HUMAN,2
sp|Q9HC38|GLOD4_HUMAN,1
sp|Q9NPJ3|ACO13_HUMAN,1
sp|Q9NUQ9|CYRIB_HUMAN,1
sp|Q9NUU7|DD19A_HUMAN;sp|Q9UMR2|DD19B_HUMAN,1
sp|Q9NY12|GAR1_HUMAN,1
sp|Q9NZ01|TECR_HUMAN,1
sp|Q9NZ45|CISD1_HUMAN,1
sp|Q9NZM1|MYOF_HUMAN,1
sp|Q9P035|HACD3_HUMAN,1
sp|Q9P258|RCC2_HUMAN,5
sp|Q9P2J5|SYLC_HUMAN,1
sp|Q9UBQ5|EIF3K_HUMAN,1
sp|Q9UKK9|NUDT5_HUMAN,1
sp|Q9ULE0|WWC3_HUMAN,1
sp|Q9UQ80|PA2G4_HUMAN,1
sp|Q9Y230|RUVB2_HUMAN,3
sp|Q9Y262|EIF3L_HUMAN,1
sp|Q9Y265|RUVB1_HUMAN,1
sp|Q9Y266|NUDC_HUMAN,1
sp|Q9Y277|VDAC3_HUMAN,2
sp|Q9Y2B0|CNPY2_HUMAN,1
sp|Q9Y2W1|TR150_HUMAN,1
sp|Q9Y3C6|PPIL1_HUMAN,1
sp|Q9Y4L1|HYOU1_HUMAN,1
sp|Q9Y5B9|SP16H_HUMAN,2
sp|Q9Y5S9|RBM8A_HUMAN,1
